2	6564	68213.7
2	1640	68531.1
2	6487	68662.3
2	6299	68682.2
2	7206	68968.7
2	6531	69402.5
2	6906	69593.5
2	2481	69726.7
2	5992	70280.6
2	5328	70349.4
2	5360	70529.5
2	6048	71160
2	6028	71301.2
2	4566	71510.5
2	6754	71550.1
2	8480	71662.2
2	5804	71671.8
2	8252	72438.6
2	9808	72479.2
2	5216	72482.2
2	4608	73168.2
2	8645	73285.5
2	5711	73323.7
2	6047	73332.7
2	5614	73455.7
2	5173	73475.3
2	5073	73500.7
2	6954	73564.3
2	1960	73571.2
2	5924	73714.2
2	7049	74000.6
2	5195	74157.4
2	7134	74173.6
2	2256	74285.8
2	7221	74489.7
2	5005	74545.9
2	4004	74779.6
2	6328	75001
2	8906	75282.3
2	2688	75500
2	2401	75578.9
2	5503	75805.4
2	4650	75998
2	5236	76027.1
2	6745	76126
2	3816	76182.5
2	8308	76313.7
2	5810	76384.7
2	3923	76625.4
2	6381	76683.3
2	57	76727.6
2	1890	76810.2
2	5949	76881.6
2	5733	77210.7
2	1342	77303.7
2	8637	77332.7
2	5171	77359.9
2	7217	77399
2	5786	77552.4
2	5439	77788.8
2	1273	77948.3
2	7694	78010.3
2	5773	78100.9
2	7408	78170.4
2	2131	78185.8
3	9843	42220.5
3	9825	43963
3	4096	57161.6
3	9582	58767.3
3	107	61855.5
3	9574	62181.9
3	2308	62595.6
3	123	66205.2
3	124	68024.4
3	127	68144.1
3	9576	68231.9
3	9692	68782.3
3	9518	68932
3	145	68998.4
3	9066	69397.1
3	9842	69453.8
3	3409	69902.4
3	9211	70225.9
3	125	70450.8
3	9525	70927
3	484	71184.7
3	9575	71189.9
3	9541	71873.3
3	106	72057.5
3	9807	72951.6
3	3543	72981.7
3	9781	73004.8
3	146	73061.4
3	121	73521.8
3	3752	73827.6
3	483	73863
3	2781	74291.2
3	9805	74399.9
3	131	74404.7
3	4094	74620.4
3	2112	74707.8
3	9714	74780.4
3	9526	74804
3	755	74878.2
3	272	74921.2
3	9937	74948.1
3	102	74948.6
3	270	75438.1
3	9824	75776.4
3	3210	75937.1
3	482	76040.5
3	4097	76403.2
3	2320	76637.3
3	504	76700.6
3	9540	77079.9
3	3211	77360.5
3	1879	77533.7
3	8477	77744
3	8799	77951.5
3	2183	78088.8
3	4095	78115.9
3	4162	78124.1
3	3568	78179.2
3	217	78274.4
3	97	78634.6
3	3997	78872.4
3	4008	78909.4
3	2492	79010.2
3	147	79020.4
3	3886	79038.6
3	8847	79221.6
3	9581	79386.7
3	4300	79402.8
3	1993	80032.3
3	1099	80127.4
3	8237	80205.5
3	9693	80732.3
3	9553	80807.7
3	2782	81364.5
3	2739	81789.9
3	2307	81854
3	9630	82114.4
3	4058	82322.5
3	4269	82501.8
3	156	83234.2
3	3262	83524.7
3	126	83577.3
3	3919	83640.4
3	833	83735.3
3	9844	84000.3
3	9125	84282
3	9549	84485.6
3	9594	84599.3
3	9712	84599.3
3	9806	84674
3	684	84688
3	3625	84771.3
3	2113	84824.7
3	1619	85037.3
3	806	85121.7
3	800	85125.6
3	3998	85164.4
3	1898	85172.4
3	2934	85233.1
3	1068	85235.8
4	3492	62801.7
4	1671	64325.5
4	5164	64406.6
4	4719	66169.2
4	6318	68969.7
4	4764	72040.6
4	917	74282.8
4	1529	76855.9
4	1538	77233.5
4	3462	77522.8
4	5609	80241
4	4559	80551.2
4	1330	80631.9
4	5758	82294.1
4	9002	82790.4
4	5775	82909
4	3145	83281.1
4	4507	83433.6
4	1958	84220.5
4	2339	84290.8
4	1586	85024
4	3104	85145.4
4	4553	85860.1
4	417	85926.2
4	4839	85934.4
4	6865	85998
4	4724	86458.3
4	358	86639
4	4835	87414.6
4	5091	87654.2
4	5326	87654.2
4	9013	87757
4	1302	87758
4	8397	87892.2
4	4464	88115.8
4	5897	88422.5
4	6180	88709.7
4	4631	88793
4	7642	88946
4	1405	89001.6
4	4715	89552.7
4	5208	89563.7
4	8046	89657.7
4	2856	89745.1
4	4981	89815.2
4	5624	89870.6
4	5353	90196.1
4	4887	90412
4	4987	90463.1
4	4916	90635.7
4	3000	90668.2
4	1674	90772.3
4	5356	91298
4	6108	91334.5
4	7045	91664
4	8263	91788
4	1647	92026
4	1917	92064
4	704	92728.5
4	5904	92739
4	73	94207.4
4	165	94415.9
4	7905	94530.4
4	9307	94666.9
4	9215	94723.1
4	4003	94837.4
4	7604	95058.1
4	9207	95059.2
4	4622	95101.7
4	5007	95223.5
4	6229	95327.8
4	9623	95570.1
4	92	95752.7
4	7804	95924.2
4	7885	96426.1
4	8443	96547.5
4	4473	96572.4
4	3545	96788.4
4	7123	96911.2
4	7849	96911.2
4	889	96943
4	1639	97186.6
4	4476	97206.2
4	5964	97229.7
4	2873	97280.9
4	2980	97547.9
4	4956	97686.7
4	6624	97747.8
4	7938	97878.8
4	9419	98222
4	8630	98246.1
4	9601	98249.8
4	6826	98340.8
4	2911	98403.9
4	8335	98707.6
4	5969	98784.5
4	1419	98796.2
4	4209	98971.6
4	6496	99016.1
4	1342	99101.8
5	535	81968.8
5	1097	87203.9
5	3227	87900.7
5	1239	93417.9
5	4222	94081.2
5	1707	94718.5
5	4445	95624.5
5	9370	96002.3
5	804	96670.5
5	2607	97094.7
5	1896	97261.8
5	6767	98540.9
5	9608	99580.7
5	1403	100111
5	2945	100890
5	4943	100932
5	1834	100935
5	1068	101217
5	4060	101245
5	1626	101300
5	5874	104520
5	3241	105446
5	3699	106080
5	4002	106291
5	1532	106664
5	7669	106896
5	3652	107312
5	9083	107391
5	693	107571
5	9690	107965
5	2312	108000
5	3112	108589
5	4447	108872
5	7837	109086
5	9914	109302
5	2791	109308
5	1120	109952
5	9579	110110
5	4296	110204
5	3189	110565
5	3649	110619
5	8666	110742
5	861	110837
5	9911	111067
5	660	111366
5	754	111614
5	2629	112098
5	8366	112342
5	2381	112427
5	4216	112511
5	4256	112554
5	6039	112578
5	2710	113222
5	1677	113244
5	2880	113540
5	9074	113987
5	4443	114061
5	121	114184
5	8846	114248
5	2378	114444
5	645	114538
5	1108	114616
5	2760	114646
5	3399	115207
5	4246	115278
5	9090	115284
5	2706	115516
5	4051	115721
5	3078	115799
5	8867	115911
5	1310	116132
5	2061	116291
5	5152	116475
5	5995	116619
5	3318	117155
5	6418	117293
5	6399	117406
5	151	117674
5	1438	117694
5	9048	117755
5	6190	117837
5	806	117871
5	2616	118186
5	771	118240
5	5323	118246
5	5140	118349
5	3490	118353
5	7132	118423
5	609	118453
5	496	118460
5	4253	118713
5	2772	118752
5	5842	118760
5	9127	118763
5	3648	118794
5	3180	118797
5	1785	119073
5	703	119113
5	699	119242
5	4075	119410
6	2774	62121.3
6	1916	64390
6	2456	65684.5
6	924	66055.2
6	8581	68122.6
6	8642	68351.6
6	3996	68576.5
6	8773	68735.2
6	3687	69082.8
6	8478	69468.2
6	8848	70067.8
6	1666	71796.2
6	9629	71823
6	2626	71846.7
6	8886	71967.5
6	2638	72028.3
6	3713	72942.1
6	2732	72946.8
6	2702	73186.7
6	2435	73186.7
6	3609	74500.5
6	8000	75263.7
6	4248	75541
6	3948	76352.7
6	9651	76587.7
6	2176	77016.6
6	3943	77059.8
6	3013	77564.2
6	3615	77813.1
6	9701	77896.8
6	1468	77911.3
6	1151	78148.9
6	1682	78393.8
6	683	78998.8
6	3856	79177.6
6	694	79682.8
6	942	79971.7
6	8643	80540.1
6	8748	80739.7
6	9175	81086
6	3137	81104.3
6	7873	81128.9
6	108	81270.7
6	1064	81403.5
6	2543	81962
6	2124	82043
6	3530	82203.7
6	3298	82346.9
6	402	82825
6	2065	82970.2
6	2388	83151.5
6	6598	83200.4
6	2002	83647.8
6	1038	83845
6	1467	84046.1
6	412	84049.3
6	2890	84236.5
6	300	84348.1
6	9373	84815.8
6	9860	84929.4
6	340	84970
6	642	85176.3
6	5727	85296.2
6	3954	85414.9
6	3806	85494.7
6	3292	85529
6	3009	85529
6	3548	85621.9
6	3777	85692
6	4361	85909.8
6	4182	86106.4
6	4063	86117.2
6	421	86146.2
6	2627	86240.2
6	2839	86263.1
6	3249	86263.3
6	3877	86386.4
6	263	86389.6
6	3136	86694.4
6	3854	86901.7
6	3794	87017.8
6	7425	87018
6	2756	87134.2
6	800	87139.9
6	641	87268.6
6	9542	87303.5
6	1322	87326.8
6	1623	87417.1
6	2934	87520.3
6	2695	87766.9
6	9541	87810.9
6	7437	87842.6
6	3197	87889.4
6	833	87935.5
6	2488	87982.9
6	6120	88078.3
6	2357	88117.5
6	822	88138.8
6	1993	88201.9
6	3623	88259.1
7	5447	37371.6
7	7586	39852.1
7	5671	43122.2
7	3109	43138
7	5868	43638
7	6639	43985.5
7	2735	44492.6
7	5900	44751
7	8859	47828
7	2502	48733.5
7	7992	50686.2
7	7791	50986.7
7	2804	52685.6
7	2205	52745.2
7	2974	52777.3
7	4597	53469.5
7	9394	53955.7
7	2448	54614.4
7	7845	54957
7	7685	55224.3
7	4648	56025.7
7	6831	57023.2
7	2021	57032.9
7	9249	57209.6
7	2103	57227.2
7	6711	57805.7
7	884	58198.8
7	8491	58204.5
7	1034	59136.5
7	7627	59251.8
7	6079	59804.1
7	6091	59875.7
7	8433	60643.8
7	36	60701.5
7	3308	60781.6
7	516	60829.7
7	7897	61120.4
7	1235	61920.6
7	3693	61926.6
7	7444	62064.2
7	9128	62106.7
7	5751	62152
7	338	62876.3
7	4578	62891.4
7	8674	63411.9
7	6858	64291.5
7	7741	64862.6
7	6146	65531.6
7	1886	65610
7	6970	65829.4
7	7118	66545.8
7	7189	66718.5
7	6441	67010.9
7	6017	67168
7	7097	67562.6
7	7234	67671.7
7	9929	68637.6
7	44	68678.7
7	7265	68941.6
7	2035	69025.4
7	329	69239.9
7	7751	70038.7
7	7195	70149
7	8692	70556
7	1905	70670
7	8218	70716.8
7	7682	70984
7	8163	71248.5
7	7726	71565.5
7	8447	71671.6
7	8708	71800
7	6009	71968.6
7	6332	72446.6
7	6880	72757.7
7	5693	73023.6
7	6316	73213.2
7	7056	73617.2
7	9968	73811.9
7	6834	73897.1
7	8424	73934.4
7	439	73956.2
7	6207	73980.3
7	1308	74080.4
7	7172	74363.7
7	6677	74512.6
7	559	74524.1
7	5565	74867.4
7	7064	75185.6
7	9801	75455.5
7	1389	75550.1
7	98	75664.1
7	80	75709.8
7	6612	75965
7	5562	76149.4
7	2294	76291.6
7	9343	76516.9
7	48	76928.9
7	6479	77035.2
7	3633	77261.5
7	9453	77325.6
8	1098	58349.8
8	783	67758.7
8	1656	68156.2
8	3382	68914.2
8	7828	69460.2
8	4391	69935.2
8	8518	70419.2
8	3600	70592.7
8	9628	71051.9
8	7399	71861.1
8	3912	72679.8
8	73	74062.5
8	3961	75319.6
8	4622	75857.5
8	1659	77146.9
8	1546	77146.9
8	1014	77152.5
8	4839	77461
8	7235	77482.1
8	4741	78280.8
8	5002	78364.4
8	4304	78403.5
8	9728	78473.4
8	1670	78717.5
8	2980	78719.1
8	3000	79457
8	4738	79658.4
8	892	79743.4
8	1275	79834.4
8	8441	80137.1
8	6765	80225.8
8	8335	80454
8	1568	80690.1
8	8270	80692.9
8	179	80979.9
8	549	81261.6
8	8176	81450.9
8	7050	81830.8
8	1456	81946.2
8	4793	82241.8
8	8599	82444.5
8	6865	82890.3
8	766	82937.6
8	8580	83191.6
8	335	83576.3
8	7804	83810.7
8	9333	83843.7
8	4981	83942.5
8	7297	84054
8	7905	84188.7
8	1586	84212.7
8	9548	84216
8	5137	84263.8
8	6020	84548.6
8	4553	84625.6
8	1067	84819.1
8	5169	84955.3
8	433	85334.9
8	6816	85440.3
8	9618	85472.7
8	9895	85741.8
8	1525	85823.2
8	4719	85867.2
8	1692	86123.4
8	4671	86168.8
8	8914	86297.3
8	917	86308.7
8	3467	86347.5
8	6216	86401.6
8	9559	86475.7
8	9611	86822.4
8	9601	86862.6
8	5055	87053.8
8	5904	87074.1
8	8973	87089.4
8	4518	87256.4
8	352	87315.7
8	514	87514
8	744	87542.5
8	3403	87598.7
8	7007	87782
8	1562	87825.7
8	2467	87858.7
8	1588	88062.5
8	4287	88108.7
8	5570	88140.7
8	2071	88144.8
8	6922	88203.1
8	7023	88218.6
8	6500	88298.8
8	4736	88374.5
8	165	88388
8	4629	88401.4
8	2558	88434.5
8	1744	88629.9
8	8649	88643.5
8	730	88692.7
8	5879	88710.5
8	4950	88724
8	4916	88866.9
9	4764	59959.1
9	1671	67597.4
9	7642	67912.5
9	9013	68591.6
9	5609	69311.1
9	1046	70163.8
9	4719	70549.3
9	1586	70609.5
9	4715	72955
9	7849	74153
9	7123	74153
9	6318	74214.1
9	7885	74321.9
9	358	74991.8
9	5164	75099.1
9	3000	75704.4
9	917	75743.4
9	7804	76621.2
9	1330	77140.7
9	3145	78030
9	5758	78161.6
9	7309	78197.8
9	6348	79267.6
9	4624	79423.1
9	4507	79687.2
9	4596	79715.2
9	1538	80184
9	1958	80263
9	9707	81982.9
9	9695	82002.9
9	688	82043.1
9	2980	82425.3
9	9623	82564
9	3492	82774.1
9	8301	82834
9	5356	82917.2
9	889	83083.1
9	5747	83306.1
9	3545	83498.4
9	4724	83529.4
9	4839	83635.9
9	7182	84056.3
9	6501	84285.4
9	7842	84309.2
9	5964	84419.5
9	3462	84544.1
9	4547	84779.6
9	4115	84854.5
9	9215	85166.4
9	6865	85770.5
9	6322	85775.8
9	1128	85907.3
9	7478	86317.5
9	4476	86500.6
9	4887	86509
9	8188	86692.3
9	4916	86899.2
9	6624	86924.2
9	9521	86976.1
9	3674	87169.1
9	6128	87173.9
9	2688	87299.7
9	5088	87305.5
9	5744	87864.7
9	704	88018.9
9	9918	88022.7
9	809	88028.3
9	7905	88041
9	4981	88520.6
9	2856	88601.9
9	5404	88703.9
9	5303	88792.1
9	830	88796
9	973	88918.8
9	2857	88968.3
9	6838	89084.7
9	7045	89175.1
9	4559	89237.6
9	4693	89409.9
9	1690	89450
9	5713	89606.2
9	659	90140.7
9	6237	90172.7
9	9529	90427.4
9	6525	90451.8
9	5539	90596.1
9	9044	90667.6
9	2122	90677.2
9	5642	90733
9	5161	90805.6
9	4478	90841.2
9	8458	90957.9
9	1419	90986.5
9	5969	91009.5
9	158	91071.7
9	1639	91080.2
9	8263	91241.3
9	9601	91342.2
9	7301	91351.9
9	6826	91495.3
10	6529	89340.2
10	496	90799.6
10	1218	91680.2
10	693	92488.8
10	4060	92951.6
10	645	93196.8
10	281	94774.7
10	804	94897
10	7294	95575.4
10	1614	95642
10	6946	95767
10	8366	96090.6
10	849	96720.4
10	4139	96752.5
10	1167	98882.9
10	2607	99895.5
10	9911	100063
10	1239	100330
10	2991	100366
10	2945	101821
10	2531	102138
10	535	102190
10	1488	102298
10	1286	102591
10	4104	103329
10	526	103753
10	185	103920
10	288	105164
10	9565	105570
10	5842	105666
10	6078	105852
10	733	106052
10	2116	106067
10	1295	106249
10	1896	106292
10	8027	106630
10	1068	107174
10	8378	107366
10	4036	107436
10	5828	107651
10	9914	108225
10	4250	108397
10	2924	108461
10	1310	108505
10	317	108614
10	1311	108909
10	5995	109174
10	1403	109604
10	9388	109672
10	679	109716
10	1312	109736
10	1784	110036
10	1626	110584
10	9218	111189
10	2942	111333
10	9537	111361
10	219	111363
10	3996	111710
10	2960	111737
10	3227	111815
10	3170	111844
10	3266	112098
10	508	112260
10	4216	112274
10	540	112467
10	5589	112690
10	5455	113116
10	1707	113495
10	231	113601
10	4220	113681
10	371	113687
10	6399	113693
10	2182	113781
10	3769	113834
10	1834	114007
10	6767	114123
10	806	114209
10	3391	114265
10	3241	114291
10	1694	114362
10	8570	114472
10	3997	114484
10	2245	114495
10	1097	114630
10	350	114652
10	9602	114699
10	3271	114841
10	6426	114876
10	2590	114929
10	2329	115014
10	8212	115084
10	5926	115156
10	1885	115456
10	7961	115692
10	1606	115786
10	7034	116057
10	1202	116219
10	2312	116386
10	789	116405
10	225	116779
11	4697	44325.7
11	181	50850.4
11	4640	50949.9
11	4726	51072.9
11	205	51728
11	4739	52135.7
11	4762	52256
11	8566	52622.8
11	3754	53316.3
11	1732	53483.9
11	4613	54664.5
11	4680	54813.9
11	4605	55098.6
11	1525	55886.9
11	4777	55929
11	7263	56180.9
11	5601	56231.7
11	1359	56277.4
11	5087	56310.5
11	1526	56354.8
11	4105	57206.8
11	2072	57948.5
11	9707	58335.8
11	4779	58473.7
11	4586	58668.7
11	5719	58803.9
11	9769	59008.5
11	1659	59226.3
11	1546	59226.3
11	5539	59408.8
11	4483	59737.4
11	4589	59748.2
11	5652	59796.1
11	2827	59943.1
11	4561	60182.7
11	2918	60433.5
11	8851	60481.8
11	4585	60508.8
11	2268	60579.5
11	4594	60806.8
11	5525	60853.4
11	5976	61190.2
11	4647	61387.1
11	8589	61522.3
11	6335	61763.3
11	1660	61811.3
11	1547	61811.3
11	8216	61912.1
11	4729	62199.5
11	5861	62283.4
11	5018	62283.7
11	4698	62286.8
11	2374	62293
11	3045	62344.8
11	9356	62459
11	6489	62673
11	5430	62728.5
11	4700	62736
11	9018	62835.3
11	5718	62892.9
11	4512	63100.6
11	2071	63153
11	2459	63391.2
11	8972	63448.9
11	9345	63498.5
11	4364	63649.9
11	5819	63749.8
11	4658	63807.5
11	118	63967.9
11	7050	64064.7
11	945	64154.8
11	3598	64184.8
11	4679	64254
11	2917	64337.6
11	2748	64410.1
11	4828	64611.9
11	2062	64824.6
11	6491	64897.1
11	4155	64980
11	3063	65005.3
11	5085	65155.6
11	10	65191.2
11	9095	65457.2
11	2422	65502.5
11	356	65526.8
11	3467	65538
11	4538	65616.7
11	2551	65810.2
11	5728	65919.6
11	8549	65992.9
11	4316	66007.3
11	1844	66072.3
11	3544	66090.5
11	3661	66135.2
11	9096	66298.2
11	5549	66352.5
11	8215	66368.6
11	6314	66506.9
11	9298	66587.6
11	3033	66665.4
12	2113	54855.9
12	506	56514.7
12	3135	59116
12	1832	60159.6
12	483	60887.1
12	1362	61698.6
12	120	62830
12	24	63009.6
12	2415	63265.6
12	4057	63652.7
12	106	64401.2
12	288	65288.7
12	805	65733.8
12	4301	66862.1
12	1707	66893.5
12	2128	67486.7
12	4095	68048.1
12	2108	68051.1
12	9715	68110.8
12	1537	68646.4
12	9525	68942.2
12	9540	68991.5
12	9914	69330.6
12	9936	69333.7
12	9543	69376.4
12	9692	69379.8
12	150	69465.1
12	1834	69491.2
12	9595	69504.2
12	9713	69504.2
12	2577	70160.8
12	611	71161.3
12	3211	71432
12	2477	71638.1
12	154	71794.2
12	9581	72096.7
12	107	72182.7
12	1677	72349.4
12	262	72456
12	3489	72769.6
12	9651	72899.9
12	9842	73179.1
12	9519	73264.1
12	156	73322
12	2782	73372.5
12	128	73775.7
12	9826	73874.5
12	1069	74401.5
12	9824	74482.4
12	2182	74912.2
12	9553	75314.3
12	171	75729.9
12	2493	75881.6
12	489	76123.6
12	3077	76265.7
12	2300	76657.3
12	2650	76761.8
12	4386	76888.5
12	3982	77001.5
12	3248	77260.4
12	9554	77390.4
12	3042	77536.3
12	2308	77542.1
12	2271	77643.7
12	2741	77700
12	2371	78056.3
12	9657	78107
12	4062	78172.1
12	2311	78209.3
12	218	78270.3
12	3854	78472.5
12	2351	78651.5
12	815	78695.3
12	1155	78920.2
12	2114	79218.7
12	8477	79336.3
12	9733	79366.5
12	125	79417.4
12	9575	79420.7
12	3954	79436.7
12	9844	79471.4
12	170	79679.8
12	4048	79940.3
12	3401	80047
12	281	80218
12	8798	80329
12	6384	80497.8
12	2821	80580.9
12	2253	80634.8
12	9568	80738.8
12	504	80739.2
12	9572	80771.5
12	4248	81033.8
12	2649	81079.7
12	9759	81369.3
12	2710	81498
12	6518	81578.6
12	3997	81626.9
12	108	81962
12	2433	82026.4
13	9815	58603.8
13	3609	62383.8
13	3136	64711.4
13	3197	65446.5
13	1531	65544.1
13	1564	66001.1
13	9602	67363.3
13	9574	68534.1
13	1322	69111.5
13	9860	69368.7
13	1805	70425.7
13	1363	71562.8
13	1849	71899.8
13	746	74009.5
13	2795	74299.4
13	1616	75668.7
13	9663	75680.5
13	1150	76208.6
13	108	76293.3
13	9807	77503.3
13	617	77921.1
13	403	78293.4
13	1149	78405
13	1993	78625.4
13	120	79535.7
13	1036	79752.1
13	909	80070.3
13	9837	80073.2
13	2089	80478.9
13	8389	81190.7
13	1323	81376.5
13	2174	81468.2
13	2003	81708.5
13	5623	81736
13	171	81804.5
13	843	81902.8
13	673	82318
13	1467	82520.7
13	2801	82597.8
13	3288	83051.6
13	630	83348.8
13	1750	83491.5
13	924	83811.3
13	3628	84025.6
13	954	84066.5
13	9759	84130
13	1703	84424.8
13	3138	84626.6
13	642	84725.7
13	9715	84898.5
13	869	85001.7
13	2065	85153.9
13	3681	85243.5
13	1633	85287.9
13	3788	85444.5
13	1012	85564.9
13	1116	85575.4
13	1127	86014.2
13	1468	86169.2
13	2699	86291.3
13	1033	86601.3
13	8478	86820.3
13	9936	87062.2
13	544	87065.1
13	3317	87688.7
13	3687	87766.6
13	4102	87929.2
13	800	87997.9
13	285	88101.4
13	229	88154.3
13	8127	88294.9
13	697	88384.3
13	1151	88467.6
13	2849	88563.9
13	1498	88568.9
13	2695	88892.6
13	8642	89273.8
13	3126	89332.6
13	3835	89383.8
13	4184	89421.7
13	1682	89601.4
13	1916	89743.8
13	3342	89788.8
13	463	90201.6
13	337	90534.9
13	8886	90553
13	7668	90805
13	4094	90816.8
13	6763	90895.3
13	3856	91075.5
13	1715	91146.3
13	683	91269
13	2492	91371.2
13	530	91848.6
13	9520	91858.8
13	4013	91879.7
13	1132	91974.3
13	2388	92052.1
13	2642	92062.4
13	1038	92068.7
14	2826	73833.4
14	2771	77990.7
14	8878	80275.2
14	7744	82759.2
14	906	83721.8
14	7564	83995.2
14	4151	84789.4
14	7753	86928.8
14	1019	87336.2
14	1145	87458.4
14	69	87616.4
14	3020	88402
14	3631	89287.6
14	797	89370.5
14	8032	90977.3
14	373	91093.6
14	2591	91350.8
14	3802	92171.8
14	8168	92430
14	9016	93239
14	6853	93278.9
14	2013	93591.8
14	9588	93617
14	9484	94171.5
14	4565	94330.7
14	1410	95786.9
14	5528	95910.4
14	1881	96265.9
14	1264	96439.4
14	1398	96552.9
14	3899	97028.7
14	1722	97113.6
14	4767	97484.7
14	2170	97553.3
14	1652	97802.8
14	2563	98197.1
14	1838	98250.1
14	5592	98295
14	6137	98338
14	2541	98369.5
14	2480	98694.7
14	1875	98709.5
14	6234	99353
14	576	99551.9
14	4047	99582.9
14	9913	99592
14	5178	99809.4
14	4831	99940.9
14	2518	99969.4
14	8825	100001
14	3929	100214
14	714	100436
14	1889	100471
14	6387	100502
14	5916	100564
14	2656	100742
14	8986	100837
14	9314	101301
14	1644	101302
14	3270	101336
14	6926	101613
14	3607	101804
14	8919	101843
14	722	101951
14	1611	102320
14	279	102609
14	2983	102681
14	1542	102699
14	5960	102805
14	2283	102870
14	7031	102973
14	808	103221
14	8527	103263
14	6334	103373
14	1561	103699
14	8040	103714
14	944	103746
14	8245	103863
14	2178	103961
14	1007	104068
14	1994	104181
14	5299	104253
14	1550	104356
14	7256	104637
14	552	105261
14	4972	105313
14	3757	105492
14	3702	105514
14	7771	105585
14	1343	105587
14	4692	105598
14	5310	105718
14	7002	106000
14	8885	106004
14	1770	106014
14	6264	106144
14	5550	106201
14	7135	106208
14	196	106282
14	6217	106309
15	6107	57614.7
15	5326	59456.9
15	5091	59456.9
15	409	63535.2
15	1302	64300.5
15	9747	65745.7
15	6496	66223.1
15	9891	66575.8
15	5775	66627.2
